Artist_ID,Name,Genres,Popularity
6CYYpz00wGh0qNM62Ha8NG,Creative Dj,"sgija, underground amapiano",6
64hfYWpkCT7ohrbNM7yvSc,DJ Geewave,underground amapiano,5
44e37JkgcHI4857DDZWOdr,Timi Phoenix,gospel amapiano,5
1mTcXHerXEN5u6xCnV4Q4q,Geato,underground amapiano,6
6ZOIuQq39MDRQA40gYEKA6,Thulane Da Producer,amapiano,6
1Er7ELghOGDlTBoRpJdPJw,Mluja,amapiano,6
7H3iT9VWzRZF6jKuJNFDqU,Smangori noBlack Messiah,underground amapiano,7
75mbSR0iM3FtfVtKUKo9Fs,Wayne O,underground amapiano,7
6pYVkRWpJEWwqxNLwdj2Bg,Thami Jay,gospel amapiano,6
64UYHwCHht9dOsTjLVg1Qk,Krispy D'soul,underground amapiano,5
3uf93ZSVIWFF8TgmGw5dRy,Sweet 6Teen,amapiano,5
2uyUaCVZ7ZFfb0G2dSAKZ8,Heart Beats,amapiano,5
2Fm23ImsWTS0jYVwRsU7ue,ATK Musiq,amapiano,7
2L2XcmQZP7K9kuOO49ekEZ,DJ General Slam,amapiano,6
1uWU1q5sI8SbB0R56zTj6I,Fega Michaels,gospel amapiano,5
0TLNeh1Ydww12grR1B75fc,DJ Chase,amapiano,6
4w8BtvPDlB9zRBfE26hkiB,Emmanuel Currently,gospel amapiano,5
2lsx92kw3mcTLioESv0USh,Nthabo,"sgija, underground amapiano",6
2WuGEuO2qUzaMBc0N7Omqw,Casual da deejay,amapiano,6
5tR6TrZnNFSxl5QxccrKJK,AudioGasmic SoundZ,amapiano,6
2fUmQBDeQstKIyrfLjj4Xt,DJ SNEJA,gospel amapiano,5
0WB6Kwljwxg0oCTxiNdpRW,Teekay Mxoexic,gospel amapiano,5
6bxJYiLFJixLq9z6RgJil2,Xavier,underground amapiano,6
1OUV0hOXHmwF550nBIBjPv,Ntandose,amapiano,3
2AvsxPxJ3mCB7Gq3jKz2ub,LeMark,"sgija, underground amapiano",4
1KTB65BWJvnCAYRm4hea11,Inno Matijane,underground amapiano,1
4BlgjDYg3ML1IGG7HSJu8B,DJ Abux,underground amapiano,2
0hjUenqotgabgyUXQ4YW2V,Slimteersa,underground amapiano,0
47JwlV19sYakjG7H20OECm,Brian'lebza,amapiano,0
5nSQ0ByjrK7bTR0pMr0Jko,Unruly Phoenix,underground amapiano,3
4oMNaH3WtxPfAwynL2YPKs,Busi Mhlanga,gospel amapiano,2
1fqSFPP6N6eZ4ZbmrJKZj2,Lxnce_017,underground amapiano,0
5nwKVUiVrXPht1a9Q1BZbf,Brandy SA,gospel amapiano,1
6FnWz9MXHE2aZifYc5G0lQ,Yvonne May,gospel amapiano,3
0HygsiezFMWRVRdgLnM9WO,Shortss,underground amapiano,1
37z8HxD0KLNwGoz3JUdxqE,Uncle Music,amapiano,0
5RK2H9IjBsj64RhEzECX18,Benny's Legacy,gospel amapiano,1
4iqr5FgToid5BG4uy5ujhv,Cota Inmza,underground amapiano,0
1WTBy3BWpu47ahy2zAddg7,Bongani The author,gospel amapiano,0
17mtJttEJGHMPNgrUyNlTL,Dżo,amapiano,1
0uZnm1DjXe8A1rriE6B1LU,Sdm,amapiano,0
1rX0gPjiEIcNsoz5u7RXc6,Bee Cee 'Moh,gospel amapiano,3
7FYdXwve1QisNLFsKKZJFx,JTtheVoice,gospel amapiano,2
5aaWQnxRZVIFseMTjNBgTW,ScoobySteeze,underground amapiano,3
3fN1fNZDhZxB8g41TvKjSw,blaqtonic,underground amapiano,0
4bqnHFruUNWt8LD5LS9hp9,Wallies SA,"sgija, underground amapiano",2
6oHTwu0OzhSzYM9VP0BnrE,Dj Zodi,underground amapiano,4
6TVFN75uzuRomi8mTREdLC,Ngwaneso Ngwaneso,amapiano,1
032O67G6owPdmDdqdferDH,Cutjolicious,underground amapiano,0
7iNlhPzGb3R0q65hROmefi,King Tebza,gospel amapiano,2
6xtgdr2n5OMDGV4f3jVCSm,E519 Fam,gospel amapiano,3
0F29MO68WJDvwzOb5vGo9V,THEMBA NYATHI,gospel amapiano,1
7dCpsOozrQVKN36FtpdsW8,Walter Chilambo,gospel amapiano,2
3bg2Jvd2j9H2nDm0XNNldp,Wolcott,underground amapiano,2
0ChUOSrsaL1QkxnGkO7JyS,ElusiveBoy SA,amapiano,1
3xYHqeMHTQVVzHMBXDemsI,The Muziq Broz,amapiano,0
20N6jboPa72otWrXAsfS15,Miriam Lukindo,gospel amapiano,0
15x4xs70SxWChOkFK9u2xU,Mikem Cherc,underground amapiano,0
28pUJh9GBm5eJnpQ45TMxI,GESthedj,underground amapiano,0
1KJdwrGdPaS61CD337oU0n,Ndebele On Top,amapiano,0
1z5EyHnVl2UOXZTZjidvo3,King Percussion,underground amapiano,0
2cpez5JrxDwPaHq0WaoDEU,SBY de Mdee,underground amapiano,2
7EBvpAzc3jqZTyClAnMe5E,Omebije,gospel amapiano,0
5Z0JWqhdbTtgT1iN5PWEvR,Dj King Tara,underground amapiano,1
2DplEKOGm9vF8kx85B5x9d,Zete D'roba,underground amapiano,3
6LqZKTQKzT5FCr1OFOZLFk,Spooko,amapiano,1
490sSM3ksaDrCJWRvQ7jzX,Sboniso Mbhele,underground amapiano,3
76HazsyzVbNbjlNSH15sqR,Record L Jones,underground amapiano,4
7kgpO9onAxwb0DBXilsMgo,Shats,underground amapiano,0
2EXoq8VGxXnl9LS012wSVp,Eminent Boyz,amapiano,4
2QLdKPtekBDnmNtnl4ysZZ,Themba Mbokazi,amapiano,4
1bJBqj8mlwOaHEXPwC6a05,Thabo Jama,underground amapiano,2
0SmHBGZJNHIvmFV6UVfFh6,Pastor T,gospel amapiano,2
7En0Xk9K8iN37vjxnSqYWh,Mas Music,amapiano,1
1ka4PH5jZYi5zRNgqVg58V,AcuteDose,underground amapiano,0
0bxe8A7VTWkC0gUP63q9Rl,skArii,underground amapiano,1
53VpcM4ZyTyP0WQkWrxSbL,Silvah Mistarish,gospel amapiano,1
7frsCojO7OU1oC1COdLzOo,MalumTom,underground amapiano,0
6yklVGAqO2UOY6lVlkjtek,Kahreign,underground amapiano,0
23wtNuBKWLqOqwNEVpWEbt,Deejay Vdot,underground amapiano,1
75zqSyleXOtqnhvHA9ELZ7,TeamAble,underground amapiano,2
1RH2ZyCDI5vdpcSdUhcYQc,Bantu Elements,amapiano,1
4KDW6JGFTLKx0ZB4cTHYF9,ZorroSA,gospel amapiano,1
1bc6wO4BlzKmBCJ6Bgb0n0,Cota Inmza,"namibian pop, underground amapiano",0
6z0PKgtsBamBjFmz7H8y7m,MR DES,gospel amapiano,2
09U2XqpC7JofiHQms0T8u9,DAVID ENNEY,gospel amapiano,2
3TZbzCSMsl6A8kLDePYaZn,Dj Jabs,underground amapiano,1
7dyJjt1On11scz2Ea8s4k8,Ouan34,underground amapiano,2
2XGRvsX68BpBOC8NTutt8B,euginethedj,amapiano,1
5bzGjurzw8HKQLt49SrzvY,BusiXO,underground amapiano,1
4QbFMVGinNn7WyX9tezge8,Livelli,underground amapiano,0
765stA4Wg0lwdX63HgQ5rg,Kelly Love,underground amapiano,1
5KYVRE2ZW59ViOUusnqy2f,S Kay,gospel amapiano,1
2r1jekAIub7fHEdBP8Vl5C,T-man Dah Rapper,gospel amapiano,2
7ux8ONCAAffc7KcSf9dmMf,Xlcam,underground amapiano,4
6LLNQl8ys1ZwHcHVRWSfLi,DJ Nova SA,amapiano,3
0hV5HXMNwJzzg7oLjvntpC,Spet Error,amapiano,1
61FPjqZhUzzOpumrKULmCp,Jusca X Plee,amapiano,1
7EZaLsw4RuNcwuNR9sfjWm,Expensive Souls,amapiano,0
7oGIkN7SgYZORZhtFMDwNV,Lowkeys,amapiano,0
6LBfR0WmjU29W1ABFGw9g9,Nyico Loco,amapiano,0
3byPsk0MOexrhzNxmtgLal,Eazy P,amapiano,2
3ZGR25Mq55x45D7VAf3FSr,Daniel Marven,amapiano,0
7cG33MAftyPEvAZ8EPeH3C,Pathfinders Music,gospel amapiano,0
2W5R4rvRNZGI0zKIPIoACs,Kay Touch,underground amapiano,4
69h1nC45WQBZumPNRfWh5V,World Famous Abraham,gospel amapiano,0
0Q8ERfAED2WiEVgOn7JEkU,Zing Mastar,"amapiano, barcadi",4
1oCIyVuuwVZAlaPIAWeXMm,Leo da Musiq,underground amapiano,1
7ivl9JtVi1jhn4Js16mOIF,Veeki Royce,gospel amapiano,4
6gIDj3fRgpFtpX5Met7LcQ,Mavee De Vocalist,underground amapiano,0
5H6qjXDkxYlElV53Xtv1fQ,Lungzo Mofunk,gospel amapiano,3
69qGwMEl0543V3j1GzuSPR,Dj Abux,amapiano,0
3aSYmzJ4p1YPJQwUSxJD7C,Absolute Lux_Mr427,underground amapiano,1
6GwcEQDGLoudIiSiQo2FPG,SKAYY,underground amapiano,0
3CZOYdPZ4hzqxXl0wq69K7,N.P.M,gospel amapiano,0
3vfQIQoIvi4XoZYm13Cy5x,Thackzindj & Kwaito,amapiano,0
6Pn6gM5K796uSU0CfVwXEL,Material Golden,amapiano,2
6Qv3VbNsDYh9PlY0zzAvzD,Vintage Boyz,underground amapiano,0
0xEgccVEF6Z9zr3VPGCHbl,Dzo,amapiano,0
2OhitGvvDSGPMG43XigC7T,Mexican Boys,amapiano,0
6NZrP7x3sWS6u71OYdOszA,Ice50,underground amapiano,2
15PitypxT8K30lnwTwiWlE,Lil'mo,amapiano,4
1yq2N3dMqgvltsObkNxniv,JoeTheShow,underground amapiano,0
