Artist_ID,Name,Genres,Popularity
3EP3ZDTu62CmGP46LC0Zvc,The Meditator,modern jungle,0
7yZNOs7unV137pHrrxsiFx,Paulie Walnuts,ragga jungle,0
4kDkJLxzmgMWm0ze5XSXgD,Ontology,modern jungle,0
2YmHbPyUfOjdQXmn01gi1d,Commie Dread,ragga jungle,0
5wdtWVGIkPyNhjsyHk8oEH,Ravetrx,modern jungle,4
44PGtJSmIcg0UVk4s0HJJb,High-Flow,ragga jungle,1
0BhMQdDeUGlo9P1zvDrMv4,DMD,ragga jungle,1
5AvdlmPTCcH4NnqzY5yfZt,Admiral Bailey & Mad Cobra,ragga jungle,1
6kHJx8HzgzWuRK7mKfOobt,RuffKutt,modern jungle,1
4USqtEZcXxf8ATtOrqNG9L,Djinn,modern jungle,2
01ZAkObu8Vwa7Bb89hAfT1,BufoBufo,modern jungle,4
1kHD6AAfHrUwc194IGVB4n,Bluematter,modern jungle,2
2PeReRtPY4grFV6P2aB117,Ganjah Burn Fyah,ragga jungle,0
3llEMnaiVWJGqZcpNWiCRk,Dub Defense,ragga jungle,3
65y2opuUTsGcbU3sNzv0ll,Ellis Dee,"hardcore techno, jungle",4
6PNYIA90WGloOrg1yRO4Dy,Don Mate,modern jungle,0
5QqWJDnxXi4odamUxarOyB,Brayzn,modern jungle,3
6mvcoHyPUHGCuwbpYWXsLR,Msymiakos,modern jungle,2
7w4cjtjGRbBN9wGWeu0r4J,Maya Q,modern jungle,2
07TSlAs4girlt3FZR1Cy6M,Sixteenarmedjack,ragga jungle,0
62b7yPvDMBDoP90qtNPviw,Sheba Q,modern jungle,3
3tYIkkDiBi3Ba6xKDWiUkz,Future Forces Inc.,"drumfunk, jungle",2
6g9zvUDZAaDEz9wd4as5wv,Q'Bass,"hardcore techno, jungle",3
5s6g5SB9yS42s20XSrdEbk,Substrate,jungle,2
2o4EgODgp3hVRmJnzT0DN0,Equinox,modern jungle,1
5nldwuXFiR54FV2HdA8pSJ,Fluid Haunts,modern jungle,1
07XdpC9AbG5JXj54gAlQLf,DJ Taktix,jungle,3
7uSfx71sK40YqXdkhbuLio,Sid Young,jungle,1
3rQvDJXavik8bqGFByImd1,Richie Stix,ragga jungle,0
6robUbcV95wllYBvmS6CtX,Krakindub,ragga jungle,1
6uYWHJXaujL8YEfpACbQ21,Justice,modern jungle,0
4tq9KLkfCHtT9ggNRMFxGj,Hornchurch Hardcore,modern jungle,0
1huh20rzQvzJR597xIEJVr,M.A.2.,jungle,4
5rxAlZXZk0EXxwidUdZU6B,Hmr,modern jungle,0
29CW85bN1157z1qMFhIhL3,Limited Toss,modern jungle,1
2njont54zPU8sW1guW1lvp,DJ Jubilee 1997,modern jungle,1
7ayz46aT8HER8Rhlu5EZR4,Simply Dread,jungle,3
33EB2Up17ANamO2oQ2NEzk,Neekoshy,ragga jungle,4
0CaGaiLogR432z4yGfmIxR,Dubstepler,ragga jungle,1
2xd5tjEKK14G1tJu5xA6ol,Worldwide Epidemic,modern jungle,3
6SrG0pTzemiW6A7xpZaEzd,Alfredo Romero,"modern jungle, ukg revival",4
34cwCuLZI5mvaxWHIKXZgS,Ragga Scum,ragga jungle,1
67rGQaA1I0TjyxJmLWqdK5,Nickynutz,ragga jungle,0
2tUphOfCeclSULAV8rKdjB,Elliott Saloman,modern jungle,4
2oE77Zog3eEDLbSyLNkMZu,Aries & Gold,ragga jungle,1
31mtHA5OcJk5wMJmfDOLpI,Junglefever,ragga jungle,0
3we4Rx6GTQgq1g5ux6oobL,Token Selekta,ragga jungle,0
2jBlCFqYmu5Q1f9wNvaXUR,SumOne,ragga jungle,0
0cHyIWtshEfakjSVOIPnlc,The Rhythm Riders,ragga jungle,2
2BgPc7ntKZPIKjp1psPbAv,Elkie,modern jungle,0
05ymCGYpkp3QwkFHbEpWc9,Ikon-B,jungle,2
6an54DX20y8EcpHEVgSOqG,KeeZee,modern jungle,0
5nq9cT7aNEbgXnbHBSmXL7,Phuture Assassins,"hardcore techno, jungle, rave",3
56Xr0yP9qnuDw7u961SqY9,Pixl,modern jungle,1
62le8AmNq0jrm9gyWRghwv,Galvatron,jungle,1
2LIOV21lSAF4UFjHAY7u7d,Freestyles,jungle,1
3sneiTbJwGMg0PCvP7ljMh,Scudd,jungle,3
0NjTvpLgazE9Z2sI48I5qA,Bombah,ragga jungle,0
4IzH403RtUmqt4XTvkK8dC,Bow Street Runner,modern jungle,4
4ZJVpxn4vy9Nr6TwxzZuK1,Jr. Blender,ragga jungle,4
6s6YcrLkNhBXo4G6LzJcmE,General Malice,ragga jungle,3
2mrg0twjlmeSRvyf7lVwok,Kafra,ragga jungle,2
4LxdMnYghKAGsdDGWzc2Ya,Hartta,modern jungle,1
0nqdO5O4zJ4RJKJobJzUhA,Mighty Melody,ragga jungle,0
5Je1bD0HAP9rcC0anVBlkW,OmniRhythm,jungle,0
27eimWJwvYdr8ilkB5Cgje,Ornette Hawkins,modern jungle,0
20uBROq0zvIS04OLxYxVl1,Irok,ragga jungle,0
410TtsjcfpizpKoBTgINGj,DJ Ramza,ragga jungle,0
2ujY1JvRSWX0D010OUnzx3,Omen Breaks,jungle,2
4ikR03EiZk3E4VKcH7cM5J,Abstract Drumz,modern jungle,1
2wYaxNF7LGHgcJFlesOXdO,Sydenham Knights,modern jungle,0
6TtuJmew2n2jvccjs05Vb4,Merph,modern jungle,1
4EgPOzPB3RAnlHGp0L7kQt,Zelektor,ragga jungle,0
7ck4qgr6AoXxZHiPVD6wNk,Infest,modern jungle,2
5xGmTwJ6UERyVUGjnNqavS,Viniselecta,ragga jungle,4
0kBMWz8OuMCDTokiBHDNNX,Aeon Four,modern jungle,1
6kHJx8HzgzWuRK7mKfOobt,RuffKutt,modern jungle,1
3O99T0keO6tWxtkonFAksw,Dj Vocoda,ragga jungle,0
5xGmTwJ6UERyVUGjnNqavS,Viniselecta,ragga jungle,4
2PeReRtPY4grFV6P2aB117,Ganjah Burn Fyah,ragga jungle,0
3EP3ZDTu62CmGP46LC0Zvc,The Meditator,modern jungle,0
2G2wzUCJY8YUqI8AWzDKSs,Ben Kei,modern jungle,0
3we4Rx6GTQgq1g5ux6oobL,Token Selekta,ragga jungle,0
5T7kj0FGU8N9XGGlM1pEFm,Hooverian Blur,"breaks, modern jungle",4
7w4cjtjGRbBN9wGWeu0r4J,Maya Q,modern jungle,2
7ck4qgr6AoXxZHiPVD6wNk,Infest,modern jungle,2
2xd5tjEKK14G1tJu5xA6ol,Worldwide Epidemic,modern jungle,3
7uqZ0uvDNh1Num5jE4cOVr,Big Toe's Hi Fi,ragga jungle,0
4tq9KLkfCHtT9ggNRMFxGj,Hornchurch Hardcore,modern jungle,0
2wYaxNF7LGHgcJFlesOXdO,Sydenham Knights,modern jungle,0
62le8AmNq0jrm9gyWRghwv,Galvatron,jungle,1
6TtuJmew2n2jvccjs05Vb4,Merph,modern jungle,1
5qw02YUPO01XTT2QoJ5ND9,Yorkshire Tea Party,ragga jungle,0
5Je1bD0HAP9rcC0anVBlkW,OmniRhythm,jungle,0
3tYIkkDiBi3Ba6xKDWiUkz,Future Forces Inc.,"drumfunk, jungle",2
5RCkd6vBGPv6HrNXgnqYnG,Da Intalex,jungle,3
6XqjIc4SATpiKfuNaAEVER,Bluntskull,ragga jungle,4
0NjTvpLgazE9Z2sI48I5qA,Bombah,ragga jungle,0
6l9xUrTqxEaYNRj75ciDyO,MothSystem,ragga jungle,0
5wdtWVGIkPyNhjsyHk8oEH,Ravetrx,modern jungle,4
5pQZvCQPEbIhEvN9jyS8A5,J Bostron,ragga jungle,1
7uSfx71sK40YqXdkhbuLio,Sid Young,jungle,1
2jBlCFqYmu5Q1f9wNvaXUR,SumOne,ragga jungle,0
03MREAXuxoYh4HKpwDReFn,Parallel,modern jungle,0
5FpoiLNsvZUwNoT80XXDGt,The Drizzle,modern jungle,0
7yZNOs7unV137pHrrxsiFx,Paulie Walnuts,ragga jungle,0
6rqUnKrUFU9oWrp0GBpDEd,RIFFZ,jungle,1
3NUUkscX0hLa8GmZgV1PeU,Jules Elipse,modern jungle,0
6mvcoHyPUHGCuwbpYWXsLR,Msymiakos,modern jungle,2
4ikR03EiZk3E4VKcH7cM5J,Abstract Drumz,modern jungle,1
4pnLSbTA6ZNcG431yjuUgT,Brad Impact,modern jungle,0
2BNdOseUYF7LHuvZBwRgXb,2Nice,ragga jungle,3
7ayz46aT8HER8Rhlu5EZR4,Simply Dread,jungle,3
0BhMQdDeUGlo9P1zvDrMv4,DMD,ragga jungle,1
1S6QAuhwE0gGUPYLWlsMKn,Soundmurderer,"breakcore, ragga jungle",2
5fEfx2KiJwt7kp2RzpbSvC,Necrotype,"breaks, modern jungle",3
410TtsjcfpizpKoBTgINGj,DJ Ramza,ragga jungle,0
3llEMnaiVWJGqZcpNWiCRk,Dub Defense,ragga jungle,3
67rGQaA1I0TjyxJmLWqdK5,Nickynutz,ragga jungle,0
